-6.1562,70.1227,-11.1903
-14.6121,65.331,11.8408
-23.4584,51.5182,18.2543
-14.9537,54.1052,30.4615
-38.8522,50.6337,15.4636
-32.0152,39.2634,29.8063
-40.7522,52.6442,-2.23791
-48.9477,39.0826,7.6074
-52.0286,22.361,13.0593
-46.2115,25.2801,36.3388
-27.3181,32.8014,44.8596
-60.4557,6.78772,5.18233
-46.5347,11.009,23.4558
-43.6288,4.19332,37.6314
-49.0286,-12.2286,37.5872
-44.6664,-13.4445,50.1221
-59.544,-18.0254,32.7809
-47.863,-26.7744,39.9588
-56.3887,-19.7084,17.7143
-54.0877,-37.6473,26.3544
-57.3447,-54.4101,24.9429
-43.9917,-44.1002,45.5977
-38.8018,-34.0044,49.833
-53.6293,-58.8818,23.0174
-48.5849,-56.5628,42.1264
-36.6167,-66.4206,46.3092
-30.0041,-72.4585,25.8368
-24.1653,-66.4108,43.0021
-28.5523,-37.4923,59.9676
-37.5151,-23.9847,58.0608
-14.8432,-71.9433,49.7533
-26.8102,-61.1388,65.6052
-18.5066,-41.6742,71.0008
-8.24446,-45.1516,66.8224
-9.3663,-23.9541,80.0196
-24.6914,15.1592,52.4029
-20.4283,37.3267,42.4584
-29.6065,-6.31393,55.0947
-21.7121,-3.05725,67.2953
-3.98912,-0.14798,69.5959
-2.7794,40.5947,45.288
-3.65297,-11.6466,50.3193
-5.42155,17.3051,49.9513
-5.78781,28.4642,31.3751
-1.08346,18.4784,30.3932
-0.618739,-8.73944,33.5008
0.0491385,1.95931,22.7444
-11.4641,-36.1967,50.4089
-11.4259,-21.1492,41.136
-1.4052,-34.6141,36.7693
-5.29767,-56.1196,29.145
-1.30859,-49.4434,19.6864
-0.807899,-67.7065,38.0511
-15.3415,-68.8227,24.1804
-3.21362,-54.1738,54.4921
-6.5083,-79.2351,44.8545
-17.3211,-86.7201,42.0993
-0.833455,-78.8388,19.1249
-8.92238,-63.1034,12.7522
-24.5488,-88.6645,21.0793
-6.90323,-97.4123,24.122
-1.86699,-101.661,-0.237174
-23.5017,-98.6064,-9.002
-8.84821,-90.3884,-19.3618
-32.9504,-85.0364,2.9836
-41.6928,-86.6859,-10.3546
-33.22,-86.5095,16.7686
-44.8741,-69.7416,18.1107
-52.4042,-62.5002,9.67901
-60.6626,-20.8952,-29.7401
-65.2189,-38.7904,-14.9039
-40.753,-72.3535,-17.3837
-47.573,-61.4249,-8.05175
-63.0905,-51.8435,-1.42685
-42.6315,-23.6543,-21.3638
-16.6566,-27.7298,-14.3161
-32.7978,-31.2473,-17.5561
-34.2562,-51.1076,-19.6841
-24.3315,-73.793,-9.25296
-19.9763,-32.8212,-4.79725
-16.9426,-45.419,-11.1868
-12.6187,-57.9944,6.31831
-15.9927,-58.6496,3.89991
-11.3724,-66.7623,-8.44595
-5.83394,-25.5366,-3.6796
0.0235651,-12.4316,5.75803
0.0564101,-39.2515,7.57186
-35.9086,4.21035,11.9287
-38.3363,-7.79197,12.7863
-40.9689,-0.0594754,14.2695
-43.0534,-6.86815,-3.83067
-44.3904,-14.0685,-2.44318
-41.2059,-14.9728,2.0568
-36.3443,-20.5332,9.88159
-42.7464,-26.236,13.7956
-35.3791,-25.6051,17.4877
-50.9754,5.98899,-3.44325
-59.1758,-1.6884,-7.91678
-51.8906,-2.10903,2.11384
-55.1953,3.49685,-20.5689
-64.802,-1.30248,-20.4091
-55.5438,-5.06293,-14.6479
-56.1336,-11.4224,-9.65754
-57.3238,-19.8489,-7.0458
-57.0111,-18.9069,-5.00492
-52.0526,-19.2436,7.32797
-52.8227,-28.2402,13.2798
-54.0692,-11.5572,8.68546
-68.181,-15.1557,6.13245
-59.416,-27.1189,-1.53171
-67.7547,-33.3738,14.132
-54.833,-34.4972,17.7828
-52.6588,-35.4421,0.35895
-60.0692,-34.8539,3.29884
-58.7558,-42.2455,7.78669
-50.7736,-46.3149,10.8547
-56.1322,-47.8538,13.467
-35.6068,16.317,7.22929
-32.9806,13.5579,10.6157
-37.8825,29.7682,1.38792
-31.6336,28.7745,-0.985608
-31.0621,24.064,7.64161
-38.8587,8.88405,4.63627
-42.3232,-0.288024,-6.14745
-44.7862,40.5224,-16.3061
-43.0998,32.0027,-16.7495
-39.8757,27.6864,-6.82887
-27.8883,40.2782,-14.8423
-26.1491,33.4886,-15.0729
-32.5834,36.8655,-14.8747
-38.9975,20.6583,-16.0347
-32.8053,18.021,-14.3647
-36.7269,16.1045,-13.2599
-41.4138,4.28668,-9.13198
-44.6529,-0.87069,-12.86
-31.7391,22.2361,-6.60859
-40.7031,10.0238,-11.3037
-42.5766,7.0303,-18.4308
-49.4612,13.6471,-8.87599
-40.3677,21.973,-25.8798
-48.0046,21.0941,-16.7893
-52.8103,9.45644,-22.7178
-57.3681,9.19983,-31.8216
-47.8927,5.02219,-39.9532
-52.4808,-1.82812,-32.7732
-32.5035,17.4112,-30.2521
-38.0663,15.3113,-42.2441
-36.4143,7.66205,-47.2944
-27.6425,-0.073464,-39.6482
-33.6566,-7.18886,-43.9698
-31.5876,15.6101,-22.7062
-35.6945,8.48507,-18.082
-23.0299,36.6616,-23.3045
-24.0554,24.7849,-20.4415
-22.4388,16.4787,-27.1192
-12.6223,16.8424,-22.865
-24.9645,7.89527,-20.4591
-23.3889,4.65738,-27.2058
-18.6903,-0.592668,-28.9149
-30.0381,8.78515,-24.7655
-28.4788,4.79558,-18.9367
-25.2575,2.66009,-16.5811
-28.9083,-7.50634,-24.6256
-16.8869,-13.4755,-28.388
-21.1018,1.24785,-15.3446
-29.9714,-8.29274,-20.0723
-34.6433,-14.09,-19.327
-33.2591,-19.2495,-14.5066
-32.8707,-23.1926,-14.3689
-17.225,46.9418,-21.7613
-9.46206,39.212,-28.6633
-0.884964,49.518,-21.5112
-0.957068,37.2805,-22.683
-8.37691,41.1836,-24.3166
-11.577,30.7976,-22.1146
-12.8041,21.716,-18.4341
-8.64,41.7982,-9.13055
-1.37723,33.1483,-11.4719
-4.99333,33.9485,-14.331
-1.42626,35.1345,8.82802
0.0538369,22.3111,11.5157
-0.341253,30.512,-0.0187393
-1.94142,21.0988,-4.801
-0.163273,6.33228,-0.933767
-1.12397,11.8545,-7.99123
-9.90917,15.3711,-23.9874
-13.5022,9.74963,-20.9513
-0.983465,24.7943,-21.4075
-2.46697,14.7712,-16.3521
-3.39304,2.9289,-12.7876
-17.019,-1.20876,-14.5871
-5.77034,-9.92345,-12.4964
-12.8076,-5.9521,-13.5752
-22.5436,-13.7028,-13.0131
-28.0872,-21.7629,-13.7006
-6.14822,44.3814,7.50334
-1.25571,34.2918,15.6122
-8.77727,50.2707,-6.05385
-5.38444,47.4247,-1.97308
-9.71811,45.8747,8.23761
-5.33179,52.9784,14.1657
-7.92122,43.5797,18.0541
-4.3264,64.2338,-21.043
-4.15303,56.3981,-12.9036
-21.9764,50.3035,-13.7496
-15.5058,58.3459,-19.9044
-15.1383,63.6367,-10.9115
-25.3555,60.7675,-3.61848
-19.6441,66.0661,-5.02237
-5.65739,62.6382,8.22574
-4.77849,61.6622,19.5314
-5.55527,60.0124,-0.863486
-11.2089,70.1417,1.50293
-24.0613,65.7414,6.01632
-15.449,61.4164,24.9373
-5.5699,60.4035,32.6449
-27.3607,57.9196,13.2044
-21.8071,61.4537,16.6398
-24.2483,57.3236,25.7628
-24.2315,46.5116,25.2561
-23.5972,54.0754,35.2093
-26.3249,44.1727,21.2225
-28.4477,39.6867,29.0412
-29.9958,52.2692,9.1717
-29.1816,54.965,19.039
-36.0248,49.6757,25.9366
-38.7079,42.3506,14.9345
-43.5481,41.7272,24.94
-33.3065,61.403,-7.52902
-29.8051,55.3258,0.932356
-32.1125,51.1801,-18.0828
-39.1995,51.3824,-13.7931
-45.9994,45.2248,-6.20832
-37.6563,42.5454,8.94162
-44.4654,34.8667,16.1685
-39.2729,56.2714,6.96945
-46.1358,48.0617,0.700307
-52.7695,37.314,-3.241
-56.2767,28.2784,11.3015
-49.7969,29.2112,21.5908
-47.2909,27.4404,2.15907
-45.7507,22.2279,7.78496
-45.4049,19.0689,3.21887
-34.1833,38.396,37.594
-25.4826,39.8176,39.3327
-44.1942,28.0385,25.8373
-42.4857,34.2105,34.1314
-36.5657,28.5886,39.6988
-43.9646,17.8487,45.0424
-32.5016,24.4992,50.0187
-56.3353,15.885,20.3954
-45.062,23.3909,25.7364
-47.5893,5.21543,1.24282
-54.0819,13.4843,6.21154
-51.6222,9.98307,14.2308
-61.52,4.95429,16.7766
-52.477,10.8169,23.5182
-40.6848,11.0808,33.2451
-38.3579,8.44467,42.1051
-40.9605,16.0456,29.8723
-42.5895,8.5034,28.5492
-57.8689,7.89602,36.1977
-51.6415,1.81118,50.235
-42.3001,3.85304,55.6487
-52.5107,-6.6759,29.4151
-54.7911,-4.8772,38.7484
-44.5688,-14.4203,39.7299
-49.2296,-14.8083,47.3334
-39.6499,-18.0669,47.0967
-59.2903,-17.1037,46.4805
-53.421,-23.5712,51.7606
-64.2402,-1.97364,30.1406
-60.6838,-7.84184,42.1769
-55.3189,-23.0938,36.5196
-65.898,-30.5882,38.882
-54.5143,-29.099,45.8261
-58.7136,-8.58527,9.58331
-66.1992,-3.62005,17.2618
-46.7184,-3.58806,9.12323
-45.2375,-14.4637,18.036
-43.1636,-25.0063,18.601
-65.6699,-30.1284,23.4199
-59.9606,-38.7329,33.8124
-58.7007,-18.691,25.5797
-54.6671,-27.9899,16.0447
-47.2688,-35.209,20.9412
-62.8802,-43.589,28.3436
-61.1135,-49.0478,35.1746
-57.2866,-41.0371,22.7951
-63.0888,-51.2325,18.4887
-52.166,-51.1885,19.5998
-42.5507,-30.0545,43.3356
-49.7449,-26.5251,56.5161
-52.7842,-42.4742,50.1826
-46.3053,-33.366,47.6451
-38.0334,-37.8979,48.0538
-36.0792,-46.8715,41.7188
-41.4646,-41.7174,52.9982
-51.9004,-56.5421,33.8308
-55.2146,-48.3637,40.6616
-49.1282,-52.9692,18.6828
-47.5426,-52.583,26.4483
-49.4416,-57.1039,31.784
-51.994,-68.5049,28.8397
-51.1751,-67.9405,38.5127
-37.7982,-52.6288,46.6617
-32.5478,-56.6412,43.2349
-49.7954,-49.2857,49.6106
-45.5924,-62.5428,48.8101
-41.5511,-73.7644,41.2252
-29.5827,-68.1589,44.0486
-30.0925,-62.1901,50.2121
-31.018,-82.8177,34.7338
-31.0432,-72.9992,38.6032
-26.9499,-64.8203,32.5929
-28.0507,-71.9726,29.518
-24.2827,-68.6526,37.913
-45.3737,-29.9514,64.1956
-44.1441,-17.8032,59.6814
-39.9942,-44.9837,63.3253
-34.4642,-36.6586,56.3464
-37.5032,-31.6268,70.3956
-28.8923,-27.9638,72.2044
-31.9551,-26.2838,59.3005
-26.3227,-68.1992,54.8215
-30.8131,-55.2341,58.0118
-24.3261,-75.1219,45.1573
-20.3857,-66.9532,47.6343
-19.4854,-71.7067,56.7626
-11.3392,-72.1315,59.8997
-16.9781,-59.5945,62.9596
-22.9997,-39.7045,63.6786
-19.0989,-30.6127,72.3603
-30.7975,-46.9018,69.0458
-22.5653,-52.1959,71.4324
-15.9568,-57.6053,72.0756
-10.7145,-34.0316,73.715
-17.5455,-27.0467,74.1746
-6.88538,-53.8909,68.3432
-10.2514,-44.0391,75.1748
-3.22368,-35.8834,72.8287
-1.77127,-32.5049,62.7362
-3.46949,-22.5708,70.5593
-22.4385,31.0013,36.9501
-20.8909,41.63,35.2504
-29.4848,14.8659,54.0914
-23.9705,21.7136,43.9114
-20.5409,26.6549,46.1273
-21.9011,22.603,60.1541
-19.3629,34.9871,54.472
-40.2718,-5.18927,53.6725
-33.0809,0.0265658,58.0349
-39.4407,-17.6323,52.2451
-42.6346,-14.1482,63.5033
-29.6932,-9.66485,68.9977
-19.7501,7.71223,58.1274
-16.6106,12.4339,67.6672
-24.8892,2.96554,56.6743
-23.0807,-6.80211,56.3993
-19.1893,-12.7514,68.5428
-14.366,1.76374,71.7735
-8.96774,13.5411,68.3037
-13.2693,-14.7497,70.8749
-7.44831,-9.82175,76.1301
-4.55367,-10.349,64.1624
-15.988,47.2162,38.6346
-8.6998,35.4674,56.5426
-13.9527,44.4792,48.2053
-7.96384,52.9238,43.156
-5.04201,46.0846,33.5546
-5.1915,7.63645,58.8074
-2.90561,23.4504,60.8469
-3.37176,-14.264,57.326
-1.4608,-5.06378,59.846
-6.37461,4.19041,52.2823
-8.03315,-2.26117,46.1396
-4.73087,9.06659,42.1304
-6.85621,34.8305,37.8258
-2.90255,40.5316,29.2004
-2.65664,27.7515,46.9137
-3.96664,21.6164,42.1442
-8.61668,16.7883,36.9656
-9.31899,34.437,24.3996
-6.27309,11.9772,38.321
-8.56572,24.0172,30.6868
-5.45143,31.5478,25.6296
-2.32908,22.9086,22.4272
-1.57861,10.4977,28.3009
-0.0197349,16.3697,21.5426
-1.03763,-0.998896,42.9999
-1.10017,3.95281,32.3211
-0.425736,-3.67328,31.8743
-1.66862,-16.9079,30.6038
0.0207289,-12.0609,25.688
-10.4834,-14.9876,45.8785
-8.44681,-8.62054,42.8727
-4.21679,-27.9422,56.8201
-3.93552,-21.5088,47.9837
-12.9146,-28.2804,43.8649
-14.0197,-39.4649,49.1381
-11.9663,-32.677,45.7055
-0.240999,-20.7889,33.582
-2.21535,-28.2668,28.9011
-4.80324,-14.384,44.1623
-4.44374,-25.3268,45.494
-6.33208,-39.2253,39.53
-0.734701,-41.6406,28.3328
-1.09571,-37.9706,24.7875
-10.3507,-49.5665,37.8463
-6.85547,-48.324,35.6639
-5.42577,-53.5121,24.8606
-4.30461,-64.4457,20.3626
-2.76115,-60.7442,15.5334
-7.16706,-68.3611,25.4815
-13.9645,-65.3177,21.2945
-7.13228,-52.1013,42.3515
-4.21959,-61.6833,34.3894
-9.96795,-71.5566,29.8407
-11.7398,-72.0374,34.1177
-11.2597,-74.3955,26.2612
-12.5111,-43.776,55.4566
-3.65262,-49.0788,49.1763
-9.37544,-41.0142,58.3761
-9.02146,-47.7991,62.5089
-6.93883,-59.3791,57.5297
-2.71904,-75.4185,40.9646
-13.1175,-74.5712,36.9724
-2.46703,-57.1774,45.9513
-3.06636,-61.8118,50.0382
-5.54531,-67.8479,56.3741
-15.687,-77.171,38.7312
-10.3632,-83.2525,38.1328
-10.6509,-77.3616,48.8602
-18.4299,-82.01,45.1921
-26.0523,-84.8232,39.384
-15.0508,-67.1162,20.2669
-17.5269,-61.7963,17.737
-4.59875,-77.469,28.8717
-9.0277,-71.5597,23.3628
-0.827067,-68.425,15.9365
-3.97562,-80.5997,8.48412
-4.7932,-69.9978,9.30663
-11.5715,-92.3788,32.57
-2.29629,-87.0109,32.016
-28.0248,-82.7549,30.7163
-22.284,-93.0519,31.4131
-15.4858,-93.3286,22.5687
-20.9814,-91.8935,18.593
-13.2421,-101.347,18.5476
0.726991,-90.7572,10.2178
-2.02496,-89.8079,-0.242596
-3.21597,-88.4652,21.249
-6.46994,-98.4012,11.0582
-11.3674,-105.288,6.71493
-5.0662,-99.1875,-8.60914
-0.753678,-85.5986,-9.31851
-23.9797,-101.205,1.68683
-12.4044,-104.044,-6.03124
-14.5162,-98.7182,-16.4087
-26.9522,-93.8313,-18.315
-20.2538,-89.1871,-14.657
-33.4763,-91.9432,-9.67916
-35.5925,-88.0532,-18.0714
-27.175,-92.9397,4.29717
-31.442,-94.8086,-0.37356
-40.1566,-89.673,-1.21568
-45.1771,-82.4672,5.10025
-47.5475,-78.6559,-5.12926
-25.7534,-84.1709,15.3353
-30.5245,-92.7175,15.4734
-30.4192,-77.7304,21.8602
-31.6071,-80.3585,22.7106
-38.5672,-86.5351,28.6675
-42.5904,-78.9968,9.98317
-50.1061,-71.6362,10.0945
-38.2497,-89.7963,8.41798
-46.5794,-83.2283,17.6425
-43.9034,-72.8181,25.4908
-42.7258,-63.4277,13.8501
-48.4635,-62.6933,7.62071
-44.7435,-65.2995,21.4888
-52.4303,-63.0357,17.1334
-51.0983,-54.1797,14.2197
-56.78,-11.4337,-27.535
-65.7629,-17.2752,-21.3718
-56.4983,-37.3687,-28.0351
-57.8268,-47.0066,-24.6245
-59.5237,-30.4014,-20.0864
-67.2523,-24.2146,-13.9655
-64.4524,-28.7532,-5.55792
-44.9201,-57.2291,-15.5214
-48.2505,-66.2745,-13.8336
-47.8016,-55.5381,-15.0588
-33.9057,-78.6783,-15.5782
-44.4167,-77.9486,-15.9279
-44.4883,-73.0365,-5.59452
-46.577,-66.8757,-2.97093
-60.3129,-43.6635,-8.66039
-62.4486,-36.3442,0.69107
-59.5111,-56.2077,-16.1692
-58.8967,-60.1473,-8.62038
-54.1629,-60.9754,0.351135
-57.996,-45.7552,4.81436
-57.1789,-59.5163,3.56068
-56.1688,-51.4944,10.5461
-57.4739,-12.6238,-36.6566
-41.2441,-16.6441,-29.5618
-43.2701,-11.5853,-32.8233
-47.8463,-25.4304,-29.7094
-46.2393,-35.0772,-24.9491
-22.8904,-26.0804,-25.3273
-33.2037,-22.2876,-25.6327
-29.9169,-30.0354,-10.2503
-20.9611,-21.6867,-14.4757
-27.4149,-34.7473,-18.6099
-27.4473,-40.8918,-13.0603
-33.5927,-39.9541,-10.8928
-38.7958,-36.5209,-23.4748
-44.7529,-47.937,-23.9874
-37.433,-27.3594,-25.9064
-28.4571,-38.9403,-18.7611
-29.6432,-50.684,-12.1098
-36.6173,-62.5171,-18.3522
-27.334,-63.6287,-9.4465
-27.3706,-64.5538,-14.6918
-31.6339,-75.692,-15.2915
-26.309,-79.5067,-16.6853
-29.9498,-33.1435,-6.95278
-22.5273,-30.4506,-7.40714
-15.4597,-36.0957,-0.660697
-13.9262,-44.2377,-4.69278
-14.1121,-33.7312,-5.3658
-15.818,-36.5804,-13.4166
-24.7541,-49.3382,-7.98184
-13.0549,-51.0674,1.0449
-22.1159,-60.541,5.60274
-19.9663,-52.2753,0.932857
-12.5439,-59.0588,14.7075
-16.0597,-61.5159,9.21929
-12.3406,-67.2518,7.57029
-4.61925,-64.792,5.36767
-17.308,-58.1748,-6.65063
-20.9331,-58.9474,-11.6242
-15.1477,-49.2426,-1.75279
-7.74287,-60.4818,-2.55669
-4.27257,-72.7582,-4.81
-20.2339,-73.1224,-10.2432
-9.70493,-80.2007,-11.9849
-17.599,-80.3148,-18.5623
-20.6193,-25.0143,-8.04305
-0.411522,-14.7768,-9.06319
-11.6208,-20.0814,-6.49294
-13.0473,-31.2578,-3.75666
-9.9265,-34.9173,1.67418
0.0190549,0.304795,6.18171
0.00373695,-7.19838,-2.02621
0.0469488,8.25938,13.6945
0.0351345,-5.70169,15.2319
0.0454954,-17.7204,16.2801
-2.39099,-31.051,1.74265
-6.3131,-40.4173,3.90024
-0.00365209,-19.279,-1.63371
0.0174701,-23.8203,7.77817
0.0375416,-31.617,17.0169
-3.75126,-47.3162,5.55714
-1.32416,-43.6298,14.7914
-3.67667,-56.115,9.52095
-36.8517,7.27165,9.50989
-37.9715,1.81676,13.5196
-39.761,3.66418,8.79764
-37.1142,2.11451,11.7062
-41.3044,-5.41033,10.5589
-39.2443,-0.311242,14.2171
-40.1139,-3.71976,15.3502
-37.38,-10.0174,14.9908
-39.8089,-5.78395,14.9388
-41.3899,-3.63287,2.31797
-42.4081,-11.1415,-1.74338
-42.6095,-6.34434,4.41175
-42.5133,-9.28249,-8.0374
-45.0123,-10.2707,-5.99212
-42.2924,-12.8305,-5.65334
-41.3984,-16.8331,-2.07689
-42.5248,-16.8668,1.35122
-39.3774,-20.0038,2.1706
-42.2326,-14.0478,11.791
-39.7864,-17.4474,15.7782
-42.8703,-10.1418,8.04798
-38.5731,-17.8051,6.14857
-36.7119,-21.7862,6.76307
-35.2167,-23.5993,14.7127
-37.8479,-18.6427,18.5185
-40.5234,-20.3537,12.2637
-35.3723,-23.428,12.0017
-36.8671,-26.5532,16.7185
-42.0685,-30.9116,12.6235
-38.5195,-30.588,17.7917
-47.3978,-1.27594,-6.4857
-51.5426,2.18315,-0.985748
-47.3327,-4.9161,-3.94383
-59.2855,8.25004,-8.47256
-57.407,1.6241,-10.7569
-60.8005,5.02113,-4.32235
-61.3576,0.721529,-1.21177
-61.4729,-5.18419,-4.95038
-61.9715,-3.11258,2.00176
-53.7575,2.67098,-18.2668
-55.4345,-1.02756,-17.5295
-55.4748,-0.809714,-15.5049
-59.1104,5.58206,-22.7004
-63.1243,-0.185489,-24.7657
-59.0493,1.66887,-18.708
-59.0979,-2.75544,-16.1382
-63.7652,-5.4213,-14.4642
-58.6941,-7.24552,-13.289
-58.1487,-7.31446,-8.83681
-60.1889,-9.69929,-6.58881
-57.0506,-4.1097,-12.1375
-55.9884,-8.3105,-12.4618
-57.7396,-12.0296,-10.9742
-56.7709,-15.0258,-7.74671
-62.6413,-14.205,-5.10162
-60.0154,-15.4631,-9.47509
-55.2666,-15.7362,-8.90663
-53.8849,-19.531,-6.92868
-54.9848,-24.0834,-5.30329
-53.7234,-23.331,-4.49481
-46.8473,-27.7224,9.78392
-46.8687,-30.8325,13.3073
-48.247,-19.2419,10.9056
-47.486,-23.8762,9.40895
-52.1704,-23.7852,10.067
-58.878,-20.4054,11.4199
-59.9386,-25.8479,13.0317
-45.9171,-11.2894,3.60112
-45.9492,-13.8217,8.85917
-47.1844,-8.67498,-0.617653
-52.0214,-6.09635,5.46649
-61.5447,-8.34433,5.28666
-58.7337,-15.6289,8.62057
-67.761,-18.3779,9.93048
-53.4664,-16.422,7.20999
-59.7638,-12.1015,6.42495
-68.0563,-11.6425,1.43004
-64.9721,-21.5004,0.786596
-65.9094,-25.1281,2.61489
-63.6488,-18.463,-1.69469
-58.0108,-22.8618,-3.1183
-53.5811,-28.1873,-3.75272
-54.1475,-32.3115,15.143
-48.5309,-33.8135,16.5499
-67.8831,-28.5968,12.9721
-60.3392,-30.3293,14.4838
-60.9253,-33.7124,15.9919
-66.9858,-38.0445,14.5957
-60.9133,-38.1816,17.7165
-60.4199,-30.9846,0.454755
-66.4309,-29.5207,4.54944
-52.4472,-32.2974,-2.54906
-54.2366,-32.1427,-1.81399
-55.1154,-36.1022,1.14615
-52.9892,-39.59,2.38128
-55.2126,-37.9207,4.15095
-64.7177,-39.0848,7.48639
-63.4572,-43.3897,9.67103
-65.9595,-34.4546,5.98382
-59.6383,-37.6647,5.65786
-54.5629,-41.3252,6.30676
-57.3592,-45.5108,10.5838
-61.225,-46.3978,11.6966
-51.5684,-44.252,8.39656
-53.8666,-43.9951,9.53483
-52.862,-46.6279,11.6853
-50.0122,-48.3414,13.3704
-51.7689,-48.3348,14.3168
-38.2163,11.6632,6.8092
-35.7541,10.6077,10.6966
-35.2818,19.9797,9.26223
-31.8612,19.74,11.2527
-33.1262,14.8674,10.4735
-35.0842,8.61935,11.4293
-36.457,5.98428,9.67322
-35.864,27.7094,5.16747
-32.2426,28.585,5.84827
-31.31,24.5374,8.71699
-41.4708,31.8477,-3.5048
-38.6572,30.6133,-3.09666
-34.1915,29.8402,1.23826
-30.5181,27.9151,3.63222
-32.092,26.0991,-0.177199
-34.2361,21.9901,4.86162
-35.5053,11.6239,8.51551
-39.985,4.12982,6.02727
-31.894,18.7949,9.94704
-33.5166,16.8833,6.44221
-37.0786,13.3288,2.44934
-43.352,-0.226037,0.185854
-42.8904,8.60419,-1.63211
-43.9298,4.53236,-0.864735
-43.0119,-2.91054,-4.49824
-42.3954,-6.17675,-10.01
-50.1233,36.8365,-11.9624
-48.5447,32.7968,-12.6307
-43.265,31.0124,-7.20136
-40.2769,41.3011,-13.9608
-38.5465,37.6639,-13.9483
-43.1735,36.4768,-16.2229
-45.2362,27.7676,-12.1208
-40.7108,24.4442,-10.9829
-36.069,25.7111,-7.69328
-32.1975,40.7082,-12.1683
-29.9291,37.9508,-11.8753
-33.8713,38.3184,-11.8006
-25.4838,42.4618,-15.0199
-26.0867,37.8701,-15.6034
-25.967,37.0507,-12.7359
-27.8091,35.4069,-14.6801
-26.7924,30.37,-18.0193
-30.3985,32.7135,-20.303
-42.3548,25.4273,-17.6116
-36.1809,21.8809,-11.0414
-37.2883,35.4509,-16.7756
-37.2725,30.6875,-19.8581
-38.6049,24.5231,-22.2323
-33.6338,20.1651,-11.9252
-33.299,19.487,-10.4227
-35.7099,18.5456,-20.5913
-34.536,19.2521,-15.0904
-34.8952,17.3699,-13.6211
-37.7896,11.3034,-15.7324
-39.2352,9.23025,-14.743
-42.5355,-3.87245,-11.5508
-44.9401,-3.86842,-11.0168
-41.2801,11.5215,-3.803
-41.8303,1.92196,-7.64218
-42.2881,-1.56013,-12.9604
-42.0986,0.55055,-13.7494
-44.1314,1.48881,-14.7543
-30.4987,26.9075,-3.9324
-35.5105,22.2694,-3.88436
-34.6538,27.8903,-4.16094
-32.0193,26.383,-5.8858
-31.3545,22.3,-7.83553
-41.0243,7.08523,-10.2577
-41.7835,2.85181,-14.0917
-40.5421,14.9582,-6.35127
-36.4848,18.1534,-9.76241
-33.9837,18.2714,-10.3009
-41.0438,4.82731,-14.2297
-43.2258,5.43564,-17.518
-39.1616,13.5284,-13.2004
-40.3312,7.10247,-14.4117
-41.4977,7.93267,-19.3072
-46.8318,2.04227,-8.55984
-45.2706,8.09316,-13.2758
-45.9051,5.19872,-10.5879
-50.5663,10.019,-6.25342
-57.3767,11.1655,-12.586
-43.9092,13.2983,-18.5623
